feature1,feature2,feature3,class
-0.86179,0.1465,-1.6582,0
-0.4064,-1.7237,0.29226,0
-0.22069,0.4221,0.19366,0
-0.0070319,0.025755,-0.014659,0
1.3096,2.4189,-0.83478,0
-1.0968,0.27657,-0.036623,0
1.3593,0.55474,-2.126,0
0.85198,0.43663,1.9692,0
1.2489,-1.6314,1.4802,0
0.21292,0.98079,-0.15104,0
1.3914,-0.51066,0.010609,0
1.3122,-0.01145,0.081772,0
0.045855,-0.9208,0.90332,0
-1.5641,-0.20304,-0.71786,0
0.46499,-0.9498,-0.65009,0
2.2588,0.64106,-1.5762,0
0.97881,0.51191,0.64975,0
2.2182,-0.026901,-0.61203,0
0.58505,-1.6299,0.81052,0
-0.77833,-0.4036,-0.66672,0
-2.7859,-0.85452,-0.73249,0
1.4015,-0.65241,1.4187,0
0.037388,1.0915,-0.85698,0
0.32324,0.8373,0.24554,0
-0.59801,-0.96707,0.031361,0
0.40619,-0.0063668,0.16923,0
-0.60737,-1.2001,-0.030676,0
1.0301,0.12167,-0.056144,0
-1.1816,-0.14831,1.1878,0
1.3747,-0.87612,0.48752,0
-0.30136,0.23927,0.35788,0
-0.81247,-0.43716,1.9136,0
0.60907,-0.95344,-0.14471,0
-2.005,-0.89608,0.45026,0
-1.5886,-0.29868,-0.65813,0
1.6494,1.3165,-1.6649,0
0.095478,-2.0861,-0.74314,0
-1.6626,0.80355,0.72494,0
1.4052,-0.90775,0.93371,0
2.4928,1.2799,1.2455,0
-1.6057,0.25962,-0.044995,0
0.20743,-0.61175,0.32477,0
-1.2598,1.363,0.42849,0
-0.31979,-0.81244,1.7077,0
-0.91072,-0.35103,0.89449,0
-1.4368,-0.89873,2.2893,0
-0.63501,1.446,0.81434,0
-0.78819,-0.82542,0.18166,0
0.43877,-0.060568,-1.0491,0
0.52721,-2.0997,0.076762,0
-1.3003,0.19072,-0.082424,0
0.95629,-1.0305,0.69176,0
0.65628,-0.9097,-0.11715,0
0.96107,-0.43643,-0.43619,0
1.433,-0.060589,1.1168,0
-0.58782,1.4615,0.2403,0
0.69868,-0.40311,1.4772,0
-0.2939,-0.3649,0.097062,0
-1.3457,0.0090277,-1.3531,0
-1.2029,-0.50448,-1.6154,0
-0.13033,-0.42549,1.045,0
-0.14624,-1.0131,-0.91486,0
-0.11245,1.7428,-1.4989,0
0.41871,1.0123,0.67491,0
1.8002,-1.3094,-0.35246,0
-0.48236,-1.3089,1.69,0
0.59332,-0.72393,-1.6133,0
1.6941,-0.15684,-0.36336,0
-0.014487,-1.3304,-0.21305,0
-0.8504,1.0569,-0.79157,0
-0.64375,2.5668,-0.15965,0
-0.054218,0.048275,0.17237,0
-1.4459,0.11937,-1.5977,0
-0.023183,1.0565,-0.56197,0
-0.61533,-0.44474,-0.592,0
-0.90665,-0.33303,0.79928,0
-1.4134,2.92,0.3457,0
1.1887,-0.8175,-0.27154,0
0.028983,0.33772,0.079866,0
0.98684,-0.049765,0.58379,0
0.70148,0.22677,0.99902,0
-0.8006,0.28931,1.4198,0
-0.71804,-1.0108,-0.14271,0
0.91375,-0.13163,-1.1663,0
-0.69604,-0.87618,0.050707,0
-1.0916,-0.6361,-1.6328,0
0.60815,-2.723,0.44168,0
1.6732,0.48568,1.4112,0
-0.31611,0.013476,0.23403,0
-1.4779,0.17128,0.98361,0
-0.74419,-0.42337,-0.47764,0
-0.56254,-0.44546,1.7022,0
1.5809,0.63266,-1.8604,0
1.0004,2.331,0.23655,0
-2.0687,-0.11115,-0.60809,0
-0.53716,-1.0697,0.80169,0
1.3971,-1.1751,0.83572,0
-0.5979,0.94551,0.27988,0
-1.104,-0.13524,-0.23551,0
-0.61168,-1.6051,0.026346,0
-0.5751,1.0666,-0.29507,0
-1.0599,0.46164,-0.39725,0
0.2633,0.090857,-0.86932,0
0.40367,0.62799,0.42406,0
1.2782,-1.0281,1.5721,0
1.3887,0.027602,0.10227,0
0.036539,-0.28792,-0.272,0
-0.95174,-0.83407,0.9493,0
0.28191,-0.25371,-0.4905,0
-0.88276,-1.2695,-1.5403,0
2.0916,0.097512,-0.5126,0
-1.8206,-0.43039,1.6161,0
-0.06882,-1.2078,-1.1861,0
-0.29678,-0.70716,-0.60504,0
0.11494,1.2592,-0.73692,0
-2.0875,-0.083741,-0.50902,0
0.71751,0.67944,0.065695,0
-1.8368,0.28074,0.93091,0
0.4642,0.31307,0.32891,0
0.90552,1.1871,-0.95354,0
0.56185,-3.0408,-0.30764,0
0.45049,0.74205,-0.18748,0
0.56091,0.48618,-0.132,0
1.2397,0.88599,-1.4211,0
0.45241,-1.4255,0.028748,0
0.12122,-1.5431,0.31511,0
-0.84318,1.2792,-0.089351,0
0.13598,0.65081,0.019892,0
-0.82211,1.1613,-0.39257,0
0.10542,-1.2142,2.0056,0
0.97034,-0.49675,-1.0121,0
1.047,-0.83443,0.59877,0
1.3779,0.51024,0.85381,0
1.5414,-1.2518,-1.0535,0
0.70226,-0.076429,0.19897,0
0.78235,-0.3148,1.058,0
0.29236,0.53892,-0.2456,0
-0.66214,1.1572,1.1771,0
2.8977,-0.47316,-1.1687,0
-0.57829,-0.5477,0.89323,0
-1.0931,1.978,0.43414,0
-0.55872,-0.89214,-0.10127,0
-0.81912,-0.11577,0.37088,0
0.0092981,0.067986,-0.91827,0
-0.56268,0.47822,0.34193,0
1.2503,-0.81317,-0.12676,0
0.030069,1.0568,0.91994,0
1.37,0.53216,-1.4828,0
0.38426,-0.35839,0.63854,0
-0.38735,-1.4204,-0.8822,0
1.1802,-1.4875,0.14678,0
-0.42264,0.35259,1.2692,0
-1.4358,0.28078,-0.68401,0
-1.3035,1.0937,-0.44363,0
-0.58955,1.0601,0.21013,0
-2.2139,1.8332,-0.65269,0
-0.018395,0.98937,-0.44489,0
-0.4937,0.11842,-1.2212,0
0.85222,-1.4754,-0.21211,0
1.4813,0.99249,-0.1616,0
-1.1635,-0.11754,0.5507,0
0.051362,-2.2932,0.54064,0
-0.23602,-0.7237,-0.94802,0
-1.1994,-0.11328,-0.7393,0
0.63203,0.74388,-0.42909,0
-0.17307,0.58023,1.2989,0
-0.0053633,1.857,-0.05764,0
-0.70315,0.40317,0.092479,0
0.86804,1.2065,-0.47743,0
-1.3767,-0.19882,-2.1074,0
-0.43363,-0.403,-1.3761,0
-0.37261,-0.8534,1.2853,0
-0.77871,0.44101,-0.53286,0
0.60294,-2.2818,0.84352,0
-0.16891,0.41352,-0.40807,0
0.4589,0.31903,-0.41262,0
-0.61388,1.6068,1.4872,0
-0.76095,0.744,0.29077,0
0.88587,0.090711,-0.98149,0
0.96088,0.24023,0.24851,0
0.20986,-0.21806,-0.87806,0
1.6857,0.2702,0.68176,0
-0.67663,0.77445,2.2758,0
0.048904,0.33364,1.7643,0
-0.069867,-0.10088,1.2913,0
-0.8237,1.182,0.95769,0
1.4833,-0.5528,-3.0804,0
0.31783,-0.89281,-0.78053,0
-0.66998,1.0245,-0.38439,0
1.2268,-2.5352,-0.067201,0
0.21694,0.66024,0.58091,0
0.91276,-0.11856,-0.18983,0
-0.012885,0.69138,-0.32316,0
-1.3931,0.78236,-0.28619,0
-2.5363,0.6137,0.58143,0
-0.2046,-0.012983,0.29568,0
0.84693,0.64606,-0.8308,0
-0.128,-0.85952,-0.68337,0
0.049398,1.8651,0.72366,0
0.11936,2.6725,0.15575,0
-1.3927,-0.62201,-0.91194,0
0.82927,-1.3571,-0.63993,0
1.5434,0.32037,0.33967,0
0.4763,-0.46332,1.4271,0
0.29819,-0.18275,-0.36644,0
0.56479,-0.6271,0.82608,0
0.45023,1.1544,0.38728,0
0.67564,-1.8636,0.70849,0
-0.16862,-2.1586,0.43372,0
1.9577,-0.017709,0.066697,0
0.93218,1.3482,1.5992,0
0.75217,-1.5339,1.5242,0
-0.14736,-1.0314,-0.60373,0
-0.93894,0.096668,1.1485,0
-1.0562,-0.09645,1.3687,0
-1.0371,-0.94544,-0.97892,0
0.78182,0.90697,1.083,0
0.7238,1.5722,2.2208,0
1.3615,0.45667,1.3607,0
0.76619,1.3677,-1.5069,0
0.72037,-1.0767,1.36,0
-0.42047,-0.43507,0.9421,0
0.42929,1.174,-1.8268,0
-0.97348,0.34698,0.61936,0
1.0696,2.2144,0.56991,0
-0.41092,-0.079752,1.7119,0
0.046079,-0.46592,0.0030006,0
-0.72354,-1.1726,1.5792,0
-1.0362,-0.62088,0.29377,0
0.93335,0.18449,0.56686,0
0.076908,1.9844,0.77307,0
-0.45673,0.28016,0.00028763,0
-0.85183,0.81439,1.4837,0
1.191,-0.024691,0.33841,0
0.46127,-0.68437,-0.18777,0
-1.0239,2.2507,-0.46019,0
-1.0824,-0.65336,0.15584,0
-0.55271,0.82541,0.80163,0
1.0619,0.57461,-0.33132,0
-1.7739,0.19923,0.84052,0
-0.26747,0.40079,0.25294,0
1.0608,-1.8953,1.3818,0
0.61579,0.43288,0.12388,0
0.63613,0.48346,0.98909,0
-0.17001,0.45061,-1.0509,0
0.39098,-0.060891,-0.82503,0
-1.1979,1.8705,-0.11815,0
-1.0505,-0.64671,-0.92076,0
1.1355,2.2434,0.41659,0
-0.09734,-0.50273,-0.31481,0
-0.68948,-1.2984,-0.33535,0
-0.17774,-1.0886,-0.078039,0
-0.75517,0.72923,-0.4116,0
1.0947,-0.39093,0.011009,0
-0.43265,1.0147,0.79852,0
-0.42378,-1.1744,-0.61959,0
-0.49034,-2.0453,-0.44777,0
2.5082,0.48392,0.59811,0
1.1973,-0.009757,0.42347,0
0.94802,0.20876,1.17,0
0.51002,-2.214,-0.98565,0
0.21032,1.5798,-0.024147,0
1.0906,-1.8957,-0.36478,0
1.4006,-0.22519,2.4361,0
1.8481,-0.51723,0.23944,0
-1.1913,0.14489,-0.025177,0
1.1251,-1.1088,0.57449,0
0.91773,1.763,1.2471,0
1.7883,-0.67992,0.72597,0
-0.0030537,-0.83067,1.4943,0
-0.19106,-1.1782,1.1194,0
-0.56229,-0.095624,-0.62321,0
-0.13553,-1.6859,-2.0103,0
-0.74254,0.46757,-1.3328,0
0.56024,-0.68484,0.23685,0
-0.073603,-0.19022,-1.0225,0
-0.24395,-2.3692,0.064885,0
-0.43652,1.6103,0.30534,0
-0.026153,1.8705,1.0373,0
-1.892,-0.68259,1.4439,0
0.26028,-0.17015,0.92239,0
-1.0158,-0.43181,2.1216,0
-1.0812,0.046792,0.52534,0
1.5983,-0.81938,-0.51136,0
-0.27206,-0.70461,-0.67649,0
-0.047514,-0.8808,0.46513,0
0.34637,1.4733,-1.8676,0
-2.1349,-0.057745,-0.011185,0
0.37099,0.6233,2.1196,0
-0.36379,-0.125,0.79288,0
-0.69514,1.4111,-0.38614,0
0.52021,-1.2614,-1.7451,0
0.7335,-1.4463,0.31297,0
-1.1066,-0.20845,-0.23899,0
-0.097107,-2.1515,0.47931,0
-0.009092,-0.75237,1.1613,0
0.0034571,-0.76581,-2.0938,0
-0.046275,0.31441,-1.2045,0
-0.67997,-0.40012,0.043553,0
-2.1818,1.8251,0.5279,0
1.0545,0.29524,-0.96702,0
-0.98191,-0.40679,-0.25232,0
-1.1178,0.538,0.44794,0
1.2339,-1.498,-2.0307,0
-1.1658,-0.70766,0.4259,0
0.080183,1.4204,-0.58679,0
-1.0641,-0.89885,0.082205,0
0.81935,0.95517,-1.2809,0
-0.56474,1.6941,-0.76666,0
0.085957,0.92388,-0.42132,0
-0.84781,1.4259,-0.31071,0
1.8175,-0.64001,0.98036,0
0.00080183,-1.9153,-0.71834,0
2.5859,-1.196,0.39148,0
0.99429,-1.528,0.81521,0
-2.3609,-1.4672,0.40574,0
1.3854,0.52962,-0.13367,0
0.077254,0.52307,-0.4399,0
0.66409,-0.82312,-0.26093,0
-0.69949,-0.39233,0.30646,0
0.32875,0.36104,-0.119,0
0.14207,1.3462,-0.71361,0
-1.5576,-0.076666,-0.58904,0
0.79515,-1.0927,-1.1436,0
-1.5336,-0.09021,0.30582,0
-0.2127,0.57414,0.8961,0
-1.7501,1.7123,-0.15225,0
0.4085,-0.93698,0.38939,0
-0.15157,0.6505,-0.77426,0
-0.49967,0.10537,0.87587,0
-1.3712,0.81163,1.6739,0
0.26861,0.85664,-0.11961,0
0.062393,0.79056,-1.2239,0
0.23068,0.30448,-1.2841,0
0.96243,-1.0195,0.26095,0
-0.6468,0.62316,-1.1,0
-0.18475,-0.86038,0.21016,0
-0.5022,0.36154,-2.2755,0
-0.43899,-0.87972,-0.99394,0
0.141,0.27881,0.49857,0
-0.087894,-0.2516,-0.18685,0
-0.82455,-0.45516,-0.56951,0
-0.14186,-0.31034,1.5775,0
-0.69681,-0.81142,0.23778,0
0.41352,0.40123,0.50058,0
-0.6701,-0.95436,-1.3658,0
-0.72066,-2.2515,-1.2686,0
-0.54371,0.048034,-0.37505,0
-0.63186,-0.46008,-0.38241,0
0.061553,-0.34387,-0.66922,0
1.3956,-1.2107,2.4874,0
-1.7936,1.0672,0.82718,0
1.5103,-0.87961,-1.0377,0
0.13722,0.0042183,0.64435,0
0.99731,0.20927,0.0115,0
0.11989,0.0080787,1.8769,0
-0.41992,-0.64689,-0.41373,0
-0.23816,-0.95639,-0.55873,0
-1.9921,0.41319,0.9323,0
1.2914,0.40115,-1.8175,0
0.74131,0.11901,0.64783,0
-0.36859,1.0035,-0.14892,0
0.8064,-0.96968,0.25877,0
0.61967,-1.4093,-0.17232,0
-0.11858,-0.27015,0.28669,0
1.0024,-1.4988,0.54261,0
-1.7551,-0.5314,-0.89319,0
0.67472,-0.75829,1.6247,0
0.10888,-2.0948,1.0238,0
-1.3208,0.53099,0.33749,0
-1.1213,1.2746,0.47286,0
0.64639,0.63891,0.41931,0
0.19137,-0.20705,-0.66045,0
-0.082722,0.44023,-0.95194,0
1.2553,-0.33317,0.77227,0
-0.46063,-1.7742,0.25138,0
2.9946,0.36907,-1.5051,0
-0.72823,0.86648,-0.4891,0
0.80337,0.92476,-0.0043494,0
0.33088,-0.46041,0.19566,0
0.0016314,-0.81151,-0.54044,0
1.4501,1.2298,0.83924,0
0.54371,-0.96694,-0.33085,0
0.92093,-1.3941,-1.5284,0
-1.3097,1.5602,0.33007,0
0.54654,-0.89243,-1.2778,0
1.5299,0.2587,-1.2928,0
0.24172,-0.61503,-0.17429,0
1.6277,0.89098,-1.6358,0
1.2466,0.28894,-1.3477,0
-0.12328,-1.6213,-1.3562,0
0.11813,-0.65529,-0.63107,0
-0.3786,-1.2456,-0.42601,0
-1.3548,0.53596,0.67544,0
-0.086275,1.6865,1.4332,0
1.4188,0.48453,0.55462,0
-1.8968,0.89541,-1.3892,0
-0.67238,-0.69417,-0.14314,0
-0.40492,0.32057,-2.0841,0
0.042079,0.5782,-0.80706,0
-0.30954,0.40181,0.6396,0
-0.56425,-1.6784,-1.061,0
-1.9736,-0.37268,2.266,0
0.38545,0.56132,0.075535,0
2.1061,1.2525,-1.127,0
-2.2838,0.15136,-1.0555,0
0.88515,-0.16285,-1.3108,0
1.4817,-1.8514,-0.65149,0
0.67384,0.51843,0.26117,0
0.75582,-0.19332,0.60212,0
-1.3109,-1.2876,-0.67221,0
-0.89037,-0.18374,-1.408,0
-0.090154,0.94336,-1.0389,0
0.59497,-1.4566,-0.52915,0
0.98681,1.5332,1.8595,0
-0.84968,1.3336,1.595,0
-0.25958,0.97389,1.1225,0
2.0384,-1.152,0.6,0
0.90104,-1.2487,-0.35396,0
-1.8931,1.1538,-0.28864,0
-0.04723,-0.96573,-0.36412,0
0.17573,1.1234,1.8321,0
-1.686,-0.93437,0.91141,0
-0.80803,-0.5221,1.2513,0
0.95431,-0.0789,0.5682,0
0.2624,-1.2121,-1.7323,0
-0.049521,0.62567,-0.44799,0
-1.9004,1.11,0.19249,0
0.7587,-0.27709,-1.0395,0
0.43434,2.4206,1.2125,0
-1.2017,-0.15688,1.1624,0
0.84246,-0.61021,0.30728,0
-0.24248,1.1582,-1.034,0
-1.0466,0.52088,0.42586,0
-0.18367,-1.0331,0.13716,0
0.3287,0.64724,-0.63738,0
0.86525,0.97802,-0.98734,0
0.33704,1.3398,-0.37262,0
0.26898,0.40393,-1.4829,0
1.4345,0.22423,-0.10852,0
2.0019,1.4317,-0.7256,0
0.661,0.90218,0.12263,0
0.12258,-0.73351,1.7301,0
-0.56744,-0.50717,-1.2324,0
0.90257,0.40859,-2.4562,0
-0.51169,1.3589,-1.0421,0
0.085951,-0.59234,-1.1874,0
0.38373,0.90104,-1.4053,0
2.169,0.016864,-0.65713,0
0.78349,-0.41231,-0.38688,0
1.3276,0.97077,1.3706,0
-0.92142,0.57699,-0.65059,0
0.12665,-0.63456,-0.39874,0
1.0895,0.99004,0.92902,0
-0.56052,-2.1004,1.1767,0
0.2038,-0.11417,-0.83747,0
0.39064,1.5019,0.18528,0
0.047054,0.027792,0.53488,0
-0.27704,-0.31376,-1.6119,0
-0.4464,0.35395,1.1393,0
-0.54404,0.74235,1.1951,0
3.6327,-0.084098,0.17059,0
-0.71287,0.31419,-2.1161,0
0.081838,-0.0063884,1.1336,0
-1.7304,-0.38718,-0.89928,0
-0.69428,0.89429,-1.2398,0
-1.3357,-0.55206,-1.1966,0
1.9513,0.57562,0.60313,0
1.458,-0.42833,-0.87435,0
0.098688,0.50475,0.35913,0
-0.59351,-1.8272,1.5179,0
-1.2153,-0.52626,0.79577,0
-0.0031054,0.85339,-0.91507,0
-0.23037,-0.81475,-2.0173,0
-0.35114,0.0050452,-0.79138,0
2.9504,-0.10651,0.80932,0
0.75279,0.21017,-0.26059,0
-0.78036,-0.18771,-0.63482,0
-0.27821,-1.1877,0.62194,0
0.6109,1.0625,0.0096182,0
0.60282,-1.8269,0.51919,0
-0.21023,-1.1101,0.060318,0
1.1229,0.64771,0.33375,0
1.0289,0.4351,0.58338,0
-0.71136,-0.4692,1.8719,0
-0.4695,1.7227,-0.57912,0
-1.0217,-0.18341,-0.091528,0
1.5296,-0.1853,-0.35299,0
-0.37051,-0.85448,1.1727,0
0.45793,-0.0069796,-0.98885,0
-1.0768,1.3115,0.52825,0
-0.0089401,0.0022522,-0.99534,0
0.074619,-1.1969,1.9113,0
0.41844,-0.32974,0.040034,0
-0.76203,1.4215,-0.087514,0
1.9868,-0.87252,-1.3858,0
-0.56554,0.31548,0.030027,0
2.326,-1.1247,0.19056,0
1.3361,1.2012,-1.3965,0
0.33056,-1.3835,-1.0088,0
0.091327,-1.2663,1.975,0
-0.12656,1.6676,-0.78464,0
-2.2076,-0.81382,0.067943,0
0.88108,-1.4439,-0.47072,0
-0.63098,-0.72268,-1.4608,0
-1.0388,0.25802,2.3828,0
-1.6848,-1.1042,0.89221,0
0.47827,-0.70594,-1.0553,0
-0.12342,1.195,-0.51994,0
0.79501,-1.216,0.73235,0
-0.16585,0.8906,0.44168,0
0.71076,-1.0928,0.69143,0
0.16442,-0.092237,1.5123,0
1.1204,0.88312,0.78208,0
1.2405,-0.87013,1.0015,0
-0.1294,-1.1216,-0.52842,0
-0.94042,1.6476,-1.315,0
0.33497,0.10388,1.3162,0
0.79876,-1.535,1.1148,0
0.1843,-0.64259,-1.294,0
-0.49536,0.75886,0.89261,0
-0.47464,-2.2845,0.47129,0
-0.88311,-0.66576,0.4668,0
0.59522,-1.5883,-1.7176,0
0.69825,-1.0356,-1.7191,0
-0.035126,-1.0821,2.169,0
0.089299,0.79545,-0.21478,0
-2.6238,0.096549,-1.4906,0
-0.39439,1.1253,-0.26686,0
-1.4187,-0.3474,-0.85833,0
-0.54926,0.34575,0.016483,0
-1.4428,0.28567,-1.9828,0
-0.52236,-0.25015,-0.22312,0
-2.0562,0.30014,-0.0563,0
1.3147,0.95549,-2.2824,0
1.3374,-0.29182,-1.5913,0
0.15797,0.38943,-0.21037,0
-0.22836,-1.0324,0.65082,0
0.31344,-1.1539,-0.070826,0
0.76138,0.097533,-0.95015,0
-0.59575,1.0445,-0.45095,0
-0.7147,1.0072,-0.62091,0
2.0647,0.049214,1.0883,0
-0.096825,0.97249,-1.5548,0
-0.37856,2.1575,0.56294,0
-3.1366,0.43799,0.40896,0
-0.95032,-0.057881,0.57324,0
0.35354,0.13276,1.2434,0
-1.5252,-0.078595,-0.24594,0
-0.22379,0.43137,-1.3115,0
-0.0046605,0.65255,0.27948,0
-0.80544,-0.84116,0.31026,0
-0.03755,1.3226,0.3639,0
0.2784,0.99396,0.7391,0
-0.056542,0.2113,-1.2778,0
0.57824,0.32871,-1.304,0
0.93516,2.6142,-3.0314,0
0.6978,0.75355,-0.097041,0
-0.29643,0.046951,-0.22811,0
-1.6294,1.5462,1.2989,0
1.596,-1.1711,-0.25466,0
-0.52677,-1.8024,0.54525,0
0.1162,-1.382,0.0038224,0
0.75106,-1.0453,-1.161,0
0.34404,-1.3937,0.046504,0
-1.1863,1.3265,-1.2805,0
-1.1278,-0.77646,-1.5214,0
-0.95896,-0.10883,0.47045,0
-0.41089,-1.064,0.012467,0
0.74555,1.2587,0.031239,0
-0.56714,0.60838,0.51656,0
-0.68951,-1.6652,0.60916,0
-0.93947,-1.109,0.20167,0
0.97779,-0.25797,0.50285,0
-1.1719,-0.71396,-0.34223,0
-0.16497,0.52796,0.12288,0
-0.70494,1.1444,0.57703,0
0.64494,0.26143,0.47984,0
0.38598,-0.72214,2.5101,0
0.50524,-0.33435,-0.17787,0
-1.0997,1.3538,-0.36451,0
-0.10188,-1.6154,-0.69104,0
-0.34323,-0.47898,-0.53863,0
-0.51466,-0.96838,-0.43244,0
0.85764,-0.51084,1.2687,0
0.57268,-1.2444,0.88383,0
1.8963,0.3082,-0.28084,0
0.57565,-0.0666,1.1742,0
1.3207,0.0047479,1.7319,0
0.18226,0.54581,1.6901,0
0.65356,0.85606,0.96096,0
-0.015661,0.47297,-1.5702,0
-0.043091,0.54106,-0.59989,0
-1.4695,0.66151,0.30272,0
1.0254,-0.38645,-0.79261,0
-1.4484,2.1234,0.47438,0
-1.1688,-1.5579,-0.65724,0
1.4748,1.7932,0.31708,0
-1.0292,-1.5087,-0.17477,0
-0.23813,-0.15097,-0.55074,0
-1.4192,-0.48906,1.0175,0
-0.22224,0.83046,-0.42126,0
-0.20272,0.05879,0.7395,0
0.17873,1.1997,1.2187,0
-1.0802,-2.5604,0.56212,0
0.42053,1.7247,1.1452,0
-0.02474,1.4259,0.57803,0
1.1669,0.31707,-1.693,0
0.076335,0.042607,0.27675,0
-2.1161,0.29116,0.52229,0
0.10267,0.20291,1.591,0
-0.44219,2.3085,0.030334,0
1.1002,-0.6171,1.5003,0
1.63,-0.77035,2.6715,0
-0.79766,-1.1835,1.1105,0
-0.90757,-0.37839,-2.7027,0
0.45445,-0.73169,-0.39375,0
-0.38958,-0.30792,0.60993,0
0.59911,0.9886,0.85519,0
-0.12146,0.39567,-0.64879,0
0.60838,0.075374,0.12179,0
1.4788,1.0548,0.38465,0
-2.299,1.5862,0.60549,0
-0.3361,0.93093,-0.66779,0
-0.19577,0.87451,-1.3792,0
-0.44501,-0.23452,0.17117,0
0.31483,-0.84908,2.7531,0
1.1986,-0.97816,1.1523,0
-1.3236,0.66928,-0.12835,0
1.6034,1.4186,-1.8518,0
-0.51004,0.66119,0.42313,0
1.1965,-0.75817,-2.5863,0
0.29945,-0.61555,-2.1596,0
1.8783,-0.6389,-1.8782,0
-2.906,0.44996,-0.85184,0
1.6795,-1.9802,0.53283,0
-0.6331,-0.15799,-0.59407,0
-0.52447,-1.9196,-0.1391,0
0.16416,1.5403,-0.19093,0
-0.78411,0.83624,-0.2863,0
-1.2795,0.42072,-0.055787,0
-0.88477,0.17657,-0.33928,0
-1.5357,0.69794,-0.31192,0
1.0327,0.19301,2.2991,0
-0.48087,0.66463,-0.085582,0
0.92099,0.9245,-0.085345,0
-0.66381,-1.3675,1.2029,0
1.1891,0.27099,0.50588,0
-2.3605,-0.39135,1.0643,0
0.93379,1.0404,-0.91304,0
-0.3648,0.62415,0.42103,0
0.099828,0.63698,-0.10938,0
1.3908,0.27835,-0.22391,0
0.58007,-0.60524,-0.2497,0
1.8099,-0.17047,0.0064829,0
0.66473,-0.41068,1.4748,0
-1.7905,0.75144,2.2695,0
-0.54252,1.7513,-0.40507,0
-1.3856,-1.6333,-0.37821,0
0.44564,0.88095,-2.7363,0
1.4894,0.64128,-0.49044,0
2.021,1.8198,0.73164,0
0.15629,2.7184,1.0165,0
-1.7901,1.477,2.0301,0
-2.1102,0.087971,1.0895,0
-1.243,-0.27977,-0.57229,0
0.82526,-2.1428,1.2387,0
-0.99558,0.51509,0.43961,0
-0.83237,0.46201,-0.64604,0
-0.49985,-0.1806,1.2635,0
1.905,0.26611,1.3358,0
0.40803,0.54781,0.056519,0
1.4554,0.020879,0.69438,0
-0.84799,-0.62265,-0.07244,0
-0.64622,0.41633,-1.2319,0
-0.082952,-0.43696,1.1778,0
0.10942,-0.69904,-0.034163,0
0.18307,0.32873,-1.3294,0
1.2791,-0.3797,-0.35113,0
0.5396,0.37528,-0.59329,0
1.9263,0.058225,0.40789,0
0.68156,0.28064,0.71127,0
0.13461,1.1856,-0.39495,0
-1.0265,-0.20544,-0.014667,0
0.1821,-0.71315,0.76488,0
0.20219,-0.85011,-0.066002,0
1.6954,-0.36741,-0.038812,0
-0.75086,0.079045,0.15067,0
0.9855,0.54555,-0.059971,0
0.90543,-1.9688,0.90097,0
-0.73998,2.403,1.3646,0
-0.86245,-0.53585,0.93908,0
1.1279,-0.35509,-0.27728,0
-0.051866,0.34127,0.59707,0
2.2339,1.1345,1.2065,0
-0.63835,-0.18163,-1.0485,0
0.014017,-0.35883,-0.92585,0
0.65166,-1.1432,-0.76166,0
-0.22754,1.1248,0.32499,0
-0.52033,0.022959,1.2627,0
-1.271,-1.0498,-0.86835,0
-0.53849,-1.4862,2.0199,0
-0.6299,-0.8908,-0.27239,0
-1.7853,-1.2885,0.94454,0
-1.5452,-3.3538,-0.18456,0
-0.42551,-0.10599,-0.63748,0
1.5122,-1.3213,0.78278,0
1.048,0.60485,0.9912,0
-0.36984,0.022534,-0.28562,0
-0.16437,-1.5174,1.0192,0
-1.5596,-1.3414,-0.18438,0
-0.66589,2.0512,0.53836,0
-1.0865,-0.64477,-0.50276,0
0.096596,0.079311,-0.45438,0
1.7792,1.8013,-1.5658,0
-2.1591,0.25098,0.18916,0
0.13181,0.56475,0.57729,0
1.3094,-2.0159,0.058281,0
-0.9759,1.7012,0.81419,0
0.40573,-1.4185,-0.65649,0
-0.036599,1.0394,2.2039,0
-0.58466,-0.0493,-0.45518,0
1.3951,-1.1107,0.32687,0
-1.4687,0.16851,-0.21746,0
0.70858,0.24983,-0.24395,0
-0.82397,-0.20819,-0.89866,0
-0.99745,-0.60997,-0.37205,0
-0.5391,1.103,0.71643,0
-0.28167,-0.2052,1.341,0
0.5792,-0.42057,-0.85032,0
0.052764,-0.16145,0.57686,0
-0.046421,0.28643,-0.080107,0
-0.051497,-0.31065,-0.28922,0
1.1848,0.88701,-1.332,0
0.44237,0.54865,-0.55592,0
-1.3016,0.11553,0.99077,0
0.77003,-1.5665,0.26565,0
0.6796,0.98574,0.26168,0
0.53693,1.2627,0.10344,0
-0.015191,-0.39968,0.88608,0
-0.88503,1.8064,-0.42848,0
0.17158,0.6663,-0.70584,0
-0.065288,0.19914,-1.812,0
0.77049,1.022,0.88729,0
0.55765,-0.37779,-0.50681,0
-0.45832,-0.49592,0.85819,0
0.68383,0.16361,-2.3026,0
-0.40038,1.8763,0.18982,0
0.98724,1.0334,0.21557,0
0.67031,-0.66412,-1.591,0
0.52227,-0.58811,-0.83199,0
-0.27681,1.6616,-1.1568,0
0.27247,0.49259,-0.62466,0
0.6683,-1.2098,-1.1024,0
-0.78399,1.0527,-1.1471,0
0.72179,0.13393,0.60142,0
0.11978,-0.26343,-0.96012,0
-1.081,0.80105,-0.93114,0
1.3759,-0.63805,-0.050113,0
